customer_id,customer_name,city,state,joining_date,is_active
8824,Manikya Dugar,Amaravati,Kerala,2021-09-17,False
8825,Rania Wason,Bathinda,Andhra Pradesh,2023-08-13,True
8826,Madhup Sathe,Haldia,Tamil Nadu,2021-12-31,True
8827,Nishith Shukla,Jamshedpur,Maharashtra,2022-03-12,False
8828,Yashvi Srinivasan,Srikakulam,Maharashtra,2025-01-08,False
8829,Rohan Dube,Rourkela,Delhi,2023-08-07,True
8830,Pihu Mangat,Purnia,Rajasthan,2022-04-09,True
8831,Bhamini Jhaveri,Varanasi,Tamil Nadu,2022-07-24,True
8832,Diya Dixit,Nadiad,Gujarat,2024-04-19,False
8833,Prerak Kari,Hosur,Delhi,2023-10-24,False
8834,Kabir Saraf,Mango,Telangana,2023-06-14,False
8835,Stuvan Bhasin,Firozabad,Gujarat,2021-05-09,True
8836,Lakshit Anne,Tirunelveli,Rajasthan,2022-12-30,True
8837,Yuvraj  Sundaram,Navi Mumbai,Gujarat,2022-08-13,True
8838,Keya Manne,Jalandhar,Tamil Nadu,2024-09-02,True
8839,Aniruddh Varkey,Jaipur,Tamil Nadu,2024-02-10,False
8840,Nishith Swaminathan,Dehri,Andhra Pradesh,2022-09-25,True
8841,Shanaya Samra,Amroha,Punjab,2022-01-15,False
8842,Riya Balan,Ichalkaranji,Karnataka,2023-03-28,True
8843,Sumer Lal,Rohtak,Maharashtra,2025-01-17,False
8844,Tushar Kant,Burhanpur,Telangana,2024-01-18,False
8845,Ayesha Thaman,Mathura,Tamil Nadu,2021-06-11,True
8846,Madhup Sarna,Kurnool,Maharashtra,2024-03-10,False
8847,Purab Comar,Tiruvottiyur,Delhi,2021-10-24,True
8848,Aayush Kara,Kolhapur,Andhra Pradesh,2023-01-01,True
8849,Himmat Tandon,Ahmednagar,Rajasthan,2023-09-03,False
8850,Ira Krishna,Noida,Kerala,2024-11-28,False
8851,Akarsh Chandran,Karimnagar,Rajasthan,2023-10-21,True
8852,Taran Sachdeva,Kalyan-Dombivli,Andhra Pradesh,2024-09-09,True
8853,Lakshit Dugal,Jamnagar,Tamil Nadu,2024-01-21,False
8854,Sana Sankaran,Alwar,Maharashtra,2025-01-15,True
8855,Damini Zacharia,Bardhaman,Telangana,2023-04-28,True
8856,Tarini Cherian,Gangtok,Gujarat,2025-02-01,False
8857,Mohanlal Sankar,Nellore,Andhra Pradesh,2021-07-04,False
8858,Vaibhav Salvi,Hazaribagh,Rajasthan,2024-10-25,True
8859,Riya Datta,Korba,Rajasthan,2022-12-23,False
8860,Prerak Rastogi,Sasaram,Telangana,2025-02-25,True
8861,Krish Dani,Agartala,Punjab,2021-11-26,True
8862,Kashvi Karan,Tinsukia,Maharashtra,2024-06-19,True
8863,Charvi Chaudhary,Jaipur,Rajasthan,2021-08-30,False
8864,Zeeshan Chanda,Patiala,Gujarat,2024-07-04,False
8865,Shlok Bakshi,Phagwara,Gujarat,2022-01-04,False
8866,Saira Divan,Erode,Rajasthan,2024-12-17,True
8867,Rohan Sidhu,Ujjain,Kerala,2023-10-25,True
8868,Kismat Datta,Gangtok,Delhi,2021-10-22,True
8869,Vaibhav Gill,Panihati,Karnataka,2023-11-26,False
8870,Zaina Bhat,Jhansi,Tamil Nadu,2022-12-05,True
8871,Vaibhav Srivastava,Kollam,Tamil Nadu,2023-07-30,True
8872,Divit Sabharwal,Chittoor,Telangana,2021-06-06,False
8873,Drishya Tara,Agartala,Gujarat,2024-10-17,True
8874,Jayant Tailor,Guna,Andhra Pradesh,2021-06-25,False
8875,Zaina Sathe,Sultan Pur Majra,Karnataka,2023-07-25,True
8876,Jiya Datta,Hyderabad,Maharashtra,2021-09-19,True
8877,Kartik Suri,Ambala,Rajasthan,2023-05-30,False
8878,Drishya Badal,Saharanpur,Tamil Nadu,2023-09-18,True
8879,Anay Dhar,Miryalaguda,Maharashtra,2021-09-11,False
8880,Dhanuk Raval,Pimpri-Chinchwad,Maharashtra,2021-08-20,False
8881,Samarth Chawla,Vijayawada,Rajasthan,2024-12-30,False
8882,Charvi Borde,Thanjavur,Andhra Pradesh,2023-10-01,True
8883,Tushar Desai,Ambarnath,Tamil Nadu,2021-08-06,False
8884,Mannat Sethi,Pune,Telangana,2025-03-01,False
8885,Zeeshan Ratta,Jalandhar,Rajasthan,2024-02-28,True
8886,Mohanlal Sane,Bettiah,Tamil Nadu,2022-06-07,True
8887,Elakshi Boase,Gopalpur,Punjab,2022-04-12,True
8888,Ritvik Toor,Kumbakonam,Punjab,2024-10-13,True
8889,Sahil Kala,Akola,Punjab,2025-02-18,False
8890,Fateh Varghese,Thane,Delhi,2024-06-08,False
8891,Bhamini Dhar,Ghaziabad,Punjab,2025-03-06,True
8892,Kimaya Ramanathan,Ulhasnagar,Telangana,2023-07-06,True
8893,Kaira Bajwa,Khora ,Karnataka,2022-03-24,True
8894,Samaira Tak,Sasaram,Tamil Nadu,2024-10-30,False
8895,Mamooty Saran,Gorakhpur,Andhra Pradesh,2024-11-12,True
8896,Umang Chacko,Medininagar,Telangana,2023-04-08,True
8897,Myra Magar,Motihari,Tamil Nadu,2022-05-17,True
8898,Rania Taneja,Surendranagar Dudhrej,Andhra Pradesh,2025-03-04,True
8899,Mishti Deo,Tinsukia,Punjab,2023-09-26,True
8900,Vanya Setty,Tezpur,Kerala,2022-11-27,False
8901,Prisha Bail,Bhimavaram,Andhra Pradesh,2022-10-09,True
8902,Shaan Andra,Ramagundam,Karnataka,2024-10-21,True
8903,Akarsh Venkataraman,Gangtok,Delhi,2022-03-31,False
8904,Krish Kurian,Singrauli,Telangana,2021-05-08,True
8905,Mishti Ray,Bhopal,Delhi,2024-10-11,False
8906,Anahi Kala,Sultan Pur Majra,Maharashtra,2023-07-29,True
8907,Indrajit Jain,Gudivada,Delhi,2025-04-15,False
8908,Mehul Chandra,Vijayanagaram,Kerala,2022-05-24,False
8909,Pari Dewan,Kumbakonam,Maharashtra,2024-12-16,False
8910,Raunak Dada,Burhanpur,Gujarat,2021-08-30,False
8911,Nehmat Kunda,Dewas,Andhra Pradesh,2022-08-05,True
8912,Urvi Dhillon,Kottayam,Gujarat,2024-02-23,False
8913,Vanya Bhakta,Coimbatore,Punjab,2022-02-25,False
8914,Reyansh Tank,Dibrugarh,Telangana,2023-10-17,True
8915,Zeeshan Dave,Gandhinagar,Kerala,2021-10-08,True
8916,Zeeshan Lad,Panipat,Gujarat,2024-01-28,True
8917,Sara Bedi,Asansol,Andhra Pradesh,2025-01-28,True
8918,Onkar Ramaswamy,Tinsukia,Kerala,2023-03-14,True
8919,Divit Dyal,Muzaffarnagar,Kerala,2023-04-02,True
8920,Jiya Shah,Moradabad,Kerala,2025-02-22,False
8921,Damini Barad,Mumbai,Punjab,2024-01-09,True
8922,Hrishita Edwin,New Delhi,Gujarat,2023-09-10,False
8923,Trisha Barad,Chapra,Kerala,2024-08-24,True
8924,Pranay Dugar,Rourkela,Punjab,2023-09-04,True
8925,Mamooty Kapoor,Ranchi,Rajasthan,2022-06-22,False
8926,Anahita Thaman,Karaikudi,Kerala,2021-04-26,False
8927,Ira Sekhon,Uluberia,Kerala,2023-07-15,True
8928,Pranay Bedi,Bharatpur,Punjab,2022-12-05,False
8929,Yashvi Choudhury,Silchar,Andhra Pradesh,2023-03-25,False
8930,Samiha Dewan,Kottayam,Kerala,2024-01-22,False
8931,Kismat Char,Vellore,Kerala,2024-11-15,False
8932,Sahil Madan,Jodhpur,Tamil Nadu,2021-08-28,False
8933,Riaan Rama,Vadodara,Delhi,2025-03-01,False
8934,Prerak Anne,Bhilwara,Rajasthan,2024-06-22,False
8935,Raunak Wason,Kota,Punjab,2024-11-23,False
8936,Armaan Karnik,Pondicherry,Rajasthan,2021-07-06,False
8937,Navya Bhavsar,Satna,Andhra Pradesh,2025-02-16,False
8938,Reyansh Raval,Saharanpur,Karnataka,2024-05-17,True
8939,Ela Sarma,Jamnagar,Rajasthan,2022-03-25,True
8940,Shamik Kamdar,Gandhinagar,Tamil Nadu,2025-03-04,True
8941,Anya Tak,Dewas,Kerala,2021-06-16,True
8942,Elakshi Ramachandran,Sagar,Delhi,2024-08-18,True
8943,Shayak Sundaram,Haridwar,Andhra Pradesh,2023-05-11,True
8944,Manjari Chadha,Guwahati,Telangana,2021-10-15,False
8945,Jayesh Roy,Durg,Delhi,2022-03-24,False
8946,Pranay Bedi,Aligarh,Gujarat,2021-11-17,True
8947,Hridaan Kala,Chapra,Gujarat,2022-02-17,False
8948,Adira Samra,Bhilwara,Maharashtra,2024-10-17,False
8949,Alisha Golla,Faridabad,Delhi,2023-05-22,True
8950,Kabir Kala,Vijayawada,Telangana,2022-11-20,True
8951,Romil Kamdar,Bhiwandi,Kerala,2023-11-20,True
8952,Tejas Yadav,Srikakulam,Andhra Pradesh,2023-05-14,True
8953,Samaira Karan,Bellary,Kerala,2022-11-16,False
8954,Fateh Buch,Rampur,Tamil Nadu,2024-08-25,False
8955,Lakshay Bhagat,Dewas,Punjab,2022-12-15,True
8956,Divit Tripathi,Guna,Kerala,2021-04-11,False
8957,Diya Raman,Srikakulam,Karnataka,2023-10-04,True
8958,Nirvi Ben,North Dumdum,Maharashtra,2023-12-21,True
8959,Anahita Devi,Pondicherry,Maharashtra,2024-07-15,False
8960,Aaryahi Warrior,Mau,Punjab,2022-03-20,True
8961,Faiyaz Lal,Bardhaman,Maharashtra,2022-08-14,False
8962,Zain Chandran,Farrukhabad,Karnataka,2022-12-10,True
8963,Shayak Ratti,Latur,Kerala,2024-04-06,True
8964,Shray Bahl,Mahbubnagar,Maharashtra,2024-08-01,True
8965,Dharmajan Iyengar,Gwalior,Telangana,2024-11-19,False
8966,Renee Kapadia,Dharmavaram,Karnataka,2024-02-04,True
8967,Ehsaan Dasgupta,Bhalswa Jahangir Pur,Rajasthan,2024-04-15,True
8968,Yuvaan Bhakta,Secunderabad,Maharashtra,2021-11-25,False
8969,Nakul Ravel,Bhind,Delhi,2021-06-17,False
8970,Anahita Venkataraman,Nagercoil,Rajasthan,2023-04-12,False
8971,Anaya Dhillon,Sirsa,Kerala,2021-08-13,True
8972,Sumer Ganesan,Bhubaneswar,Delhi,2021-07-06,True
8973,Myra Gole,Nizamabad,Delhi,2025-03-22,True
8974,Priyansh Sane,Darbhanga,Delhi,2024-02-18,True
8975,Darshit Rege,Avadi,Andhra Pradesh,2023-05-08,False
8976,Vanya Suresh,Dibrugarh,Delhi,2022-08-15,False
8977,Shayak Agarwal,Singrauli,Tamil Nadu,2022-06-17,False
8978,Faiyaz Lal,Chapra,Rajasthan,2023-10-03,True
8979,Seher Brahmbhatt,Bhatpara,Tamil Nadu,2024-04-19,False
8980,Anay Choudhury,Berhampur,Gujarat,2022-02-13,False
8981,Advik Saxena,Agartala,Andhra Pradesh,2022-10-05,True
8982,Ayesha Ramesh,Bhusawal,Karnataka,2024-08-11,False
8983,Farhan Ranganathan,Bhavnagar,Gujarat,2021-12-27,False
8984,Adira Dada,Nellore,Delhi,2021-12-02,False
8985,Neelofar Dash,Machilipatnam,Kerala,2023-09-14,False
8986,Raghav Som,Bettiah,Delhi,2022-09-02,True
8987,Veer Dave,Rajkot,Tamil Nadu,2024-03-17,True
8988,Mohanlal Sridhar,Mahbubnagar,Punjab,2021-09-17,False
8989,Aniruddh Shankar,Bettiah,Maharashtra,2024-04-30,True
8990,Ishaan Iyengar,Arrah,Kerala,2022-02-21,True
8991,Shayak Kar,Bharatpur,Kerala,2023-06-23,False
8992,Kaira Rout,Serampore,Punjab,2024-06-07,True
8993,Madhup Bumb,Berhampore,Maharashtra,2025-02-07,True
8994,Mishti Kurian,Jalgaon,Gujarat,2021-04-28,False
8995,Arnav Saraf,Karimnagar,Kerala,2024-07-05,True
8996,Krish Dora,Imphal,Rajasthan,2024-03-30,True
8997,Nayantara Ratta,Tezpur,Gujarat,2023-11-10,True
8998,Pranay Chanda,Haldia,Gujarat,2024-10-25,False
8999,Eshani Bail,Belgaum,Rajasthan,2021-08-15,False
9000,Khushi Khare,Shahjahanpur,Andhra Pradesh,2023-03-02,True
9001,Vardaniya Mangat,Alappuzha,Tamil Nadu,2022-08-30,False
9002,Myra Madan,Erode,Delhi,2023-03-23,False
9003,Yakshit Bera,Amritsar,Telangana,2024-06-04,False
9004,Navya Manne,Baranagar,Telangana,2024-05-16,True
9005,Miraya Koshy,Rajahmundry,Andhra Pradesh,2022-01-13,True
9006,Riya Basak,Bhiwani,Gujarat,2021-11-13,False
9007,Aradhya Gulati,Aligarh,Kerala,2023-12-16,True
9008,Darshit Randhawa,Chapra,Punjab,2024-12-21,True
9009,Zara Venkataraman,Baranagar,Andhra Pradesh,2024-05-03,False
9010,Lagan Batta,Raichur,Delhi,2022-08-22,False
9011,Charvi Mangat,Ramagundam,Delhi,2023-07-27,True
9012,Indranil Doctor,Katihar,Maharashtra,2022-12-22,True
9013,Ivan Bal,Uluberia,Punjab,2021-05-09,True
9014,Riaan Majumdar,Orai,Telangana,2021-10-26,True
9015,Armaan Hegde,Alappuzha,Telangana,2024-10-22,False
9016,Gokul Sankaran,Farrukhabad,Delhi,2022-04-06,True
9017,Vihaan Sarraf,Sasaram,Karnataka,2021-05-30,True
9018,Damini Acharya,Noida,Maharashtra,2023-03-02,False
9019,Zara Choudhry,Suryapet,Punjab,2024-08-04,True
9020,Onkar Date,Thoothukudi,Maharashtra,2025-01-27,False
9021,Aniruddh Sehgal,Mumbai,Tamil Nadu,2023-12-11,False
9022,Shayak Singh,Mau,Punjab,2022-06-19,True
9023,Kavya Kara,Pondicherry,Rajasthan,2024-01-02,False
9024,Rania Handa,Agartala,Maharashtra,2022-01-24,True
9025,Dhanush Apte,Gangtok,Karnataka,2022-02-27,True
9026,Romil Chana,Thoothukudi,Maharashtra,2022-11-03,True
9027,Zara Acharya,Nashik,Rajasthan,2024-11-18,True
9028,Azad Brahmbhatt,Srinagar,Andhra Pradesh,2022-02-09,False
9029,Samar Tandon,Raurkela Industrial Township,Gujarat,2024-09-25,False
9030,Hunar Kale,Dhanbad,Delhi,2024-06-10,False
9031,Zara Varkey,Saharanpur,Gujarat,2023-03-21,True
9032,Ira Hans,Bhavnagar,Punjab,2021-11-08,True
9033,Ehsaan Madan,Jalandhar,Telangana,2023-02-19,False
9034,Farhan Rastogi,Chandrapur,Gujarat,2023-11-22,True
9035,Inaaya  Dewan,Ramgarh,Delhi,2022-01-12,True
9036,Anay Gupta,Solapur,Telangana,2023-01-08,False
9037,Kiaan Bala,Bally,Karnataka,2023-05-05,False
9038,Mohanlal Majumdar,Tezpur,Punjab,2023-11-28,False
9039,Kiara Bakshi,Kirari Suleman Nagar,Delhi,2025-02-03,False
9040,Vivaan Brahmbhatt,Rampur,Andhra Pradesh,2024-09-27,True
9041,Gokul Jani,Allahabad,Kerala,2025-02-02,True
9042,Nitara Choudhary,Hapur,Maharashtra,2025-03-03,True
9043,Nishith Gandhi,Cuttack,Andhra Pradesh,2022-04-23,True
9044,Ivan Luthra,Satara,Telangana,2023-05-17,False
9045,Vihaan Swamy,Jaunpur,Telangana,2022-08-02,True
9046,Raunak Lalla,Silchar,Karnataka,2023-02-22,False
9047,Indrajit Hora,Vellore,Karnataka,2024-09-12,False
9048,Miraya Badami,Machilipatnam,Kerala,2022-04-11,False
9049,Samar Dayal,Korba,Maharashtra,2021-11-11,True
9050,Shayak Grewal,Kolhapur,Maharashtra,2024-08-15,False
9051,Aarush Bhagat,Belgaum,Telangana,2025-01-03,False
9052,Manikya Vig,Karawal Nagar,Andhra Pradesh,2024-03-02,True
9053,Saira Dalal,Rourkela,Tamil Nadu,2024-06-03,False
9054,Sana Sankaran,Allahabad,Rajasthan,2021-08-28,False
9055,Pari Deol,Ahmednagar,Karnataka,2024-10-16,True
9056,Jivin Venkatesh,Berhampore,Maharashtra,2023-08-17,False
9057,Anay Ratti,Davanagere,Kerala,2024-12-02,False
9058,Misha Dyal,Asansol,Kerala,2024-08-25,False
9059,Ela Bhavsar,Ratlam,Andhra Pradesh,2024-09-13,True
9060,Sara Shankar,Thane,Telangana,2023-09-06,True
9061,Drishya Bhat,Jodhpur,Punjab,2022-02-27,False
9062,Miraya Ravi,Secunderabad,Maharashtra,2021-12-07,True
9063,Nehmat Ravel,Rajkot,Andhra Pradesh,2022-04-04,True
9064,Amani Sami,Bulandshahr,Karnataka,2024-10-12,True
9065,Aarna Gulati,Bellary,Karnataka,2024-05-24,True
9066,Jivika Tandon,Haldia,Gujarat,2024-05-27,True
9067,Lagan Dhar,Delhi,Tamil Nadu,2025-01-21,True
9068,Dhanush Balay,Thanjavur,Telangana,2025-02-08,False
9069,Rania Barad,Rourkela,Andhra Pradesh,2024-11-19,False
9070,Oorja Yogi,Bhilwara,Telangana,2023-01-09,False
9071,Kanav Seth,Bardhaman,Tamil Nadu,2024-05-26,True
9072,Elakshi Wadhwa,Rajpur Sonarpur,Rajasthan,2024-05-01,True
9073,Kavya Thakur,Ahmednagar,Delhi,2021-07-13,False
9074,Pranay Upadhyay,Ghaziabad,Rajasthan,2022-09-08,True
9075,Dharmajan Manne,Miryalaguda,Tamil Nadu,2024-06-02,False
9076,Sahil Chaudhari,Imphal,Gujarat,2022-03-14,True
9077,Kashvi Dyal,Ramgarh,Andhra Pradesh,2024-06-21,True
9078,Ela Sahota,Mehsana,Andhra Pradesh,2024-10-08,False
9079,Samiha Chandra,Pune,Kerala,2022-10-19,True
9080,Shaan Dass,Tiruppur,Karnataka,2024-11-22,False
9081,Anay Bansal,Gangtok,Tamil Nadu,2025-04-24,True
9082,Kartik Shenoy,Kochi,Gujarat,2024-03-31,True
9083,Aniruddh Sharaf,Kochi,Tamil Nadu,2024-09-29,True
9084,Pranay Ben,Davanagere,Maharashtra,2022-10-22,True
9085,Dhanuk Sule,Bettiah,Rajasthan,2023-09-24,True
9086,Uthkarsh Balasubramanian,Durg,Maharashtra,2023-10-05,False
9087,Kiara Dubey,Bahraich,Delhi,2024-04-22,True
9088,Khushi Mane,Serampore,Karnataka,2021-05-22,False
9089,Nehmat Shah,Thane,Punjab,2021-07-16,True
9090,Aaina Chandra,Pondicherry,Punjab,2024-08-08,False
9091,Onkar Sahota,Indore,Rajasthan,2023-10-05,True
9092,Aniruddh Biswas,Gandhidham,Rajasthan,2023-08-15,True
9093,Prerak Dara,Jamalpur,Karnataka,2024-08-03,False
9094,Shanaya Vig,Guntakal,Karnataka,2022-08-31,False
9095,Pihu Barman,Jaipur,Punjab,2023-03-20,False
9096,Shanaya Rattan,Parbhani,Kerala,2022-04-02,False
9097,Indranil Kapadia,Dehradun,Punjab,2021-12-17,False
9098,Nayantara Sridhar,Malda,Andhra Pradesh,2022-03-19,True
9099,Shamik Bahri,Orai,Maharashtra,2021-04-04,False
9100,Saira Bassi,Warangal,Delhi,2022-05-02,False
9101,Eva Bhavsar,Dhule,Delhi,2021-12-08,False
9102,Piya Ratti,Serampore,Telangana,2024-08-28,False
9103,Aaina Dutta,New Delhi,Rajasthan,2023-09-14,False
9104,Romil Gola,Ballia,Tamil Nadu,2022-04-04,False
9105,Vardaniya Tandon,Jabalpur,Gujarat,2024-06-01,True
9106,Miraya Ratti,Bikaner,Tamil Nadu,2021-09-28,False
9107,Rati Tak,Bhavnagar,Rajasthan,2023-11-19,True
9108,Devansh Chauhan,Malda,Karnataka,2022-03-10,True
9109,Manikya Balakrishnan,Bettiah,Gujarat,2024-07-12,True
9110,Indrajit Sanghvi,Lucknow,Punjab,2023-10-21,True
9111,Stuvan Choudhry,Hindupur,Telangana,2023-05-29,True
9112,Seher Ghose,Rajkot,Kerala,2025-03-20,True
9113,Ojas Jani,Bihar Sharif,Rajasthan,2025-03-02,False
9114,Indranil Sibal,Kishanganj,Tamil Nadu,2024-04-07,False
9115,Manjari Shere,Panchkula,Maharashtra,2024-06-29,False
9116,Armaan Desai,Mira-Bhayandar,Maharashtra,2022-05-12,False
9117,Tarini Sangha,Mangalore,Kerala,2023-01-25,False
9118,Tanya Rajan,Dehri,Karnataka,2024-10-14,True
9119,Dhanush Batta,Nagpur,Kerala,2023-11-03,True
9120,Jivika Lall,Kulti,Gujarat,2021-09-04,False
9121,Aarush Thaman,Tiruchirappalli,Andhra Pradesh,2021-04-02,True
9122,Farhan Bhavsar,Bhiwani,Tamil Nadu,2023-08-11,False
9123,Ahana  Mandal,New Delhi,Telangana,2024-10-30,True
9124,Armaan Chaudhry,Raurkela Industrial Township,Tamil Nadu,2021-05-27,False
9125,Saira Chanda,Bidhannagar,Karnataka,2024-12-21,True
9126,Umang Choudhry,Kamarhati,Delhi,2022-03-06,False
9127,Aarna Wable,Moradabad,Gujarat,2021-05-10,True
9128,Zara Gopal,Phusro,Tamil Nadu,2023-09-02,True
9129,Biju Tandon,Pimpri-Chinchwad,Telangana,2023-04-20,True
9130,Bhavin Ramanathan,Deoghar,Gujarat,2023-04-13,True
9131,Tara Gade,Nadiad,Delhi,2024-07-22,True
9132,Oorja Wagle,Tadipatri,Telangana,2021-08-21,False
9133,Damini Chakraborty,Bulandshahr,Rajasthan,2023-01-13,True
9134,Indrajit Mani,Panvel,Maharashtra,2022-09-02,True
9135,Chirag Sahni,Amravati,Maharashtra,2023-09-08,False
9136,Shalv Biswas,Kanpur,Kerala,2023-02-18,False
9137,Kashvi Kothari,Kavali,Punjab,2023-03-05,False
9138,Divij Sachdev,Eluru,Kerala,2023-06-05,False
9139,Ranbir Tata,Mathura,Delhi,2021-08-22,True
9140,Adah Buch,Sirsa,Maharashtra,2023-06-28,False
9141,Umang Krishna,Proddatur,Andhra Pradesh,2022-02-19,True
9142,Raghav Gera,Rourkela,Punjab,2023-07-12,True
9143,Yuvaan Bains,Karimnagar,Punjab,2025-04-15,True
9144,Eva Iyengar,Deoghar,Gujarat,2022-05-05,False
9145,Biju Shenoy,Avadi,Kerala,2021-04-11,False
9146,Sana Randhawa,Karaikudi,Maharashtra,2021-11-22,True
9147,Anay Wali,Raipur,Rajasthan,2023-04-09,True
9148,Mohanlal Lala,Tirunelveli,Rajasthan,2023-01-21,False
9149,Nirvi Balakrishnan,Tiruchirappalli,Punjab,2021-05-24,False
9150,Jivika Ramachandran,Bathinda,Delhi,2024-03-31,True
9151,Miraya Manda,Agra,Rajasthan,2024-04-03,True
9152,Vardaniya Loyal,Amaravati,Andhra Pradesh,2023-07-31,True
9153,Jayesh Dhar,Sambalpur,Karnataka,2021-05-22,True
9154,Vritika Babu,Etawah,Telangana,2025-03-19,True
9155,Adah Karpe,Ramgarh,Delhi,2023-10-23,True
9156,Priyansh Sharaf,Raichur,Gujarat,2024-05-28,True
9157,Samiha Lad,Karimnagar,Andhra Pradesh,2023-06-29,False
9158,Inaaya  Zacharia,Bihar Sharif,Telangana,2021-09-18,False
9159,Anaya Sodhi,Dehri,Punjab,2023-12-08,True
9160,Arhaan Goel,Haldia,Gujarat,2024-05-15,True
9161,Anahita Dhawan,Munger,Punjab,2023-01-28,True
9162,Khushi Dugar,Ambarnath,Gujarat,2025-02-20,False
9163,Devansh Ravi,Secunderabad,Maharashtra,2024-10-06,True
9164,Baiju Arya,Kollam,Gujarat,2024-05-31,False
9165,Ayesha Lal,Serampore,Karnataka,2022-02-21,True
9166,Dhanuk Badami,Firozabad,Gujarat,2025-02-23,True
9167,Hunar Andra,Guwahati,Maharashtra,2023-09-19,False
9168,Uthkarsh Vaidya,Surendranagar Dudhrej,Punjab,2023-11-09,False
9169,Anaya Grewal,Hindupur,Gujarat,2025-03-04,False
9170,Anay Wali,Shimla,Tamil Nadu,2023-03-14,True
9171,Anvi Baria,Bhubaneswar,Punjab,2024-04-05,True
9172,Vaibhav Wagle,Gulbarga,Punjab,2023-07-26,True
9173,Mishti Choudhry,Thiruvananthapuram,Telangana,2022-10-14,True
9174,Chirag Lanka,Kirari Suleman Nagar,Telangana,2021-04-01,True
9175,Ritvik Bhatti,Anantapur,Maharashtra,2024-04-23,True
9176,Yasmin Konda,Gudivada,Karnataka,2021-11-14,True
9177,Raghav Ravel,Rohtak,Kerala,2024-11-03,False
9178,Jayesh Mahal,Jorhat,Maharashtra,2024-12-13,False
9179,Samarth Vyas,Malda,Punjab,2021-06-16,False
9180,Anahi Sarma,Bhubaneswar,Andhra Pradesh,2023-02-01,False
9181,Shlok Wali,Medininagar,Karnataka,2023-08-13,False
9182,Ranbir Balasubramanian,Korba,Rajasthan,2023-08-13,True
9183,Nishith Guha,Anand,Delhi,2021-07-20,False
9184,Hrishita Batra,Khammam,Karnataka,2024-07-13,True
9185,Yuvaan Ganesan,Bhilwara,Punjab,2022-11-28,True
9186,Kanav Raja,Adoni,Karnataka,2022-05-26,True
9187,Lagan Hayre,Ichalkaranji,Telangana,2025-01-29,True
9188,Taran Manda,Avadi,Rajasthan,2024-04-05,False
9189,Vanya Sastry,Bettiah,Andhra Pradesh,2024-12-06,True
9190,Hiran Wadhwa,Guntakal,Gujarat,2024-12-05,False
9191,Dharmajan Mane,Ujjain,Punjab,2023-08-24,False
9192,Shanaya Atwal,Delhi,Andhra Pradesh,2022-04-04,False
9193,Kismat Raman,Gorakhpur,Tamil Nadu,2024-01-27,False
9194,Shaan Dhingra,Faridabad,Kerala,2021-10-25,True
9195,Shanaya Wason,Dindigul,Maharashtra,2023-09-12,False
9196,Kashvi Bobal,Parbhani,Andhra Pradesh,2022-10-31,False
9197,Aaryahi Devi,Katni,Karnataka,2025-04-20,False
9198,Ayesha Barad,Deoghar,Delhi,2023-06-04,True
9199,Zoya Din,Khandwa,Karnataka,2022-02-26,False
9200,Hiran Sengupta,Purnia,Kerala,2023-10-20,True
9201,Uthkarsh Sankaran,Morbi,Telangana,2023-10-29,False
9202,Jayant Sabharwal,Gangtok,Tamil Nadu,2022-04-18,False
9203,Anay Srinivasan,Vadodara,Maharashtra,2025-02-02,False
9204,Zara Sura,Ongole,Punjab,2023-08-24,True
9205,Zeeshan Sastry,Mahbubnagar,Telangana,2021-03-31,False
9206,Zeeshan Tripathi,Mumbai,Andhra Pradesh,2024-06-26,True
9207,Kashvi Korpal,Belgaum,Gujarat,2021-09-03,True
9208,Mannat Lala,Rewa,Maharashtra,2022-06-30,True
9209,Dishani Goswami,Bulandshahr,Maharashtra,2024-04-06,False
9210,Nirvaan Saha,Etawah,Gujarat,2023-11-12,False
9211,Aaina Lanka,Bulandshahr,Maharashtra,2023-11-14,False
9212,Jivika Garg,Jaipur,Gujarat,2024-03-01,True
9213,Zoya Choudhury,Dhanbad,Kerala,2023-03-04,False
9214,Kanav Kapoor,Kolhapur,Telangana,2022-09-11,False
9215,Hrishita Kota,Jammu,Delhi,2021-06-15,False
9216,Samarth Dewan,Gandhinagar,Gujarat,2024-08-30,True
9217,Vihaan Chaudhari,Medininagar,Telangana,2022-03-21,True
9218,Heer Krishna,Faridabad,Maharashtra,2024-12-24,False
9219,Samar Tiwari,Delhi,Punjab,2025-04-24,False
9220,Armaan Tailor,Latur,Karnataka,2023-05-13,False
9221,Dishani Raman,Ambala,Kerala,2024-07-28,True
9222,Samarth Raja,Bhalswa Jahangir Pur,Gujarat,2023-03-12,True
9223,Heer Balasubramanian,Gurgaon,Telangana,2024-06-18,True
9224,Madhav Hayre,Kadapa,Tamil Nadu,2021-05-04,False
9225,Ivana Chander,Navi Mumbai,Karnataka,2024-04-11,False
9226,Mahika Dube,Pondicherry,Telangana,2023-05-14,False
9227,Suhana Shukla,Ahmednagar,Rajasthan,2022-11-24,True
9228,Hiran Mahajan,Munger,Karnataka,2022-09-27,False
9229,Eshani Ratta,Katihar,Punjab,2021-08-18,True
9230,Aaina Sandal,Munger,Delhi,2024-05-16,True
9231,Siya Ahluwalia,Panchkula,Gujarat,2022-07-21,True
9232,Aarav Ravel,Bhusawal,Tamil Nadu,2021-07-28,False
9233,Sahil Handa,Ozhukarai,Maharashtra,2023-05-22,True
